customer_id,name,gender,join_date,city,loyalty_tier,age
C00835,William Smith,Male,2022-06-02,New York,Gold,56
C00836,Karen Taylor,Female,2021-05-18,New York,Platinum,46
C00837,Jessica Smith,Female,2023-01-16,Phoenix,Silver,58
C00838,Daniel Moore,Male,2022-01-24,Chicago,Gold,32
C00839,Steven Brown,Male,2019-09-10,Phoenix,Bronze,64
C00840,Paul White,Male,2020-08-29,Houston,Gold,63
C00841,Charles Thompson,Male,2023-03-27,Phoenix,Gold,47
C00842,Amanda Davis,Female,2019-12-26,Los Angeles,Silver,33
C00843,James Garcia,Male,2019-10-05,Los Angeles,Bronze,38
C00844,Emily Brown,Female,2020-11-15,Houston,Gold,60
C00845,Nancy Davis,Female,2023-03-09,Los Angeles,Bronze,54
C00846,Anthony Thompson,Male,2021-12-02,Phoenix,Bronze,45
C00847,Michael Williams,Male,2019-12-26,Los Angeles,Bronze,39
C00848,Barbara Anderson,Female,2019-12-27,Phoenix,Silver,42
C00849,Amanda Miller,Female,2021-08-23,Phoenix,Bronze,42
C00850,William Jackson,Male,2022-02-08,Houston,Gold,60
C00851,Amanda Moore,Female,2019-11-28,Phoenix,Bronze,38
C00852,Emily Moore,Female,2021-07-11,Los Angeles,Gold,27
C00853,Charles Jackson,Male,2019-04-17,Phoenix,Silver,62
C00854,Richard Martin,Male,2023-11-19,New York,Silver,36
C00855,Richard Davis,Male,2021-11-01,Houston,Bronze,62
C00856,Margaret Wilson,Female,2020-07-10,New York,Gold,60
C00857,Karen Martin,Other,2023-08-30,Los Angeles,Bronze,40
C00858,Charles Miller,Male,2023-06-28,Houston,Gold,62
C00859,Kenneth Johnson,Male,2020-02-11,Phoenix,Bronze,63
C00860,Donald Martin,Male,2020-05-23,Chicago,Silver,36
C00861,James Taylor,Male,2020-08-30,Los Angeles,Gold,64
C00862,Mark Garcia,Male,2020-04-03,Phoenix,Bronze,21
C00863,John Brown,Male,2023-01-12,New York,Bronze,50
C00864,Margaret Davis,Female,2020-04-06,Chicago,Silver,20
C00865,George Garcia,Male,2023-02-27,New York,Bronze,59
C00866,Margaret Martinez,Female,2019-10-06,Houston,Gold,58
C00867,Michael Martin,Male,2020-01-08,Houston,Bronze,59
C00868,Kenneth Martin,Male,2023-12-29,Phoenix,Silver,35
C00869,Sandra Wilson,Female,2020-07-16,New York,Bronze,54
C00870,Andrew Garcia,Male,2019-07-17,Los Angeles,Gold,43
C00871,Paul Martin,Male,2023-07-25,New York,Gold,22
C00872,Linda Miller,Female,2023-08-02,Phoenix,Gold,60
C00873,Donald Anderson,Male,2020-07-13,New York,Bronze,25
C00874,Robert Thompson,Male,2020-10-02,New York,Silver,34
C00875,Matthew Thompson,Male,2020-01-23,New York,Silver,28
C00876,Robert Jackson,Other,2019-01-01,Houston,Bronze,36
C00877,Daniel Jackson,Male,2023-11-28,Phoenix,Silver,40
C00878,Patricia Davis,Female,2020-10-13,Phoenix,Silver,20
C00879,George Thompson,Male,2020-10-30,Los Angeles,Platinum,31
C00880,Mark Williams,Male,2020-02-04,Phoenix,Gold,53
C00881,Robert Martinez,Male,2020-05-22,Chicago,Silver,61
C00882,Jennifer Martinez,Female,2020-03-21,Houston,Silver,58
C00883,Dorothy Lopez,Female,2023-10-18,Los Angeles,Silver,28
C00884,Sandra Thomas,Female,2021-09-09,Houston,Platinum,19
C00885,Michael Thompson,Male,2021-04-19,Phoenix,Bronze,44
C00886,Daniel Martinez,Male,2019-10-04,New York,Bronze,27
C00887,Joseph Thomas,Male,2019-11-01,Los Angeles,Bronze,24
C00888,Steven Brown,Male,2021-08-10,New York,Silver,51
C00889,Deborah Brown,Female,2021-05-26,Chicago,Silver,21
C00890,Andrew Thompson,Male,2022-04-25,Los Angeles,Bronze,56
C00891,Paul Jones,Male,2020-02-01,Houston,Bronze,60
C00892,John Taylor,Male,2023-10-30,Los Angeles,Gold,63
C00893,Susan Moore,Female,2022-07-23,Los Angeles,Gold,40
C00894,Paul Davis,Male,2021-05-06,Houston,Platinum,37
C00895,Jennifer Williams,Female,2022-06-16,New York,Gold,22
C00896,Jennifer Wilson,Female,2020-05-27,Los Angeles,Silver,53
C00897,Sandra Jackson,Female,2019-02-03,Houston,Platinum,64
C00898,Andrew Brown,Male,2023-05-20,Los Angeles,Silver,43
C00899,Amanda Taylor,Female,2019-01-23,New York,Gold,33
C00900,Susan Jackson,Female,2019-05-12,Phoenix,Silver,32
C00901,John Hernandez,Male,2020-02-19,Los Angeles,Silver,49
C00902,Joseph Thompson,Male,2019-12-18,Houston,Bronze,25
C00903,James White,Male,2021-07-01,Chicago,Bronze,43
C00904,Patricia Moore,Female,2023-05-21,Los Angeles,Gold,57
C00905,Daniel Wilson,Male,2019-01-19,Houston,Silver,40
C00906,James Brown,Male,2020-08-01,New York,Silver,45
C00907,William Hernandez,Male,2023-07-02,Houston,Silver,25
C00908,Anthony Taylor,Male,2021-02-16,Houston,Bronze,37
C00909,Thomas Brown,Male,2020-07-20,Chicago,Silver,46
C00910,James Taylor,Male,2022-01-04,Houston,Gold,63
C00911,Anthony Hernandez,Male,2021-06-04,Los Angeles,Bronze,65
C00912,Emily Martinez,Female,2020-05-13,Chicago,Silver,25
C00913,William Anderson,Male,2023-03-20,Houston,Gold,43
C00914,Linda Smith,Female,2022-04-23,Phoenix,Bronze,26
C00915,Joseph Johnson,Male,2019-02-12,Los Angeles,Gold,61
C00916,Charles Wilson,Male,2019-01-25,Chicago,Silver,49
C00917,Dorothy Garcia,Female,2021-02-08,New York,Silver,33
C00918,Karen Hernandez,Female,2021-03-29,Chicago,Platinum,30
C00919,Dorothy Lopez,Female,2019-11-17,Houston,Gold,29
C00920,Thomas Thomas,Other,2020-04-07,Los Angeles,Bronze,20
C00921,Deborah Miller,Other,2020-03-30,Chicago,Silver,23
C00922,Joseph Davis,Male,2023-06-20,New York,Bronze,39
C00923,John Wilson,Male,2023-05-04,Houston,Silver,25
C00924,Joseph Anderson,Male,2021-12-26,Chicago,Gold,21
C00925,Daniel Miller,Male,2019-06-11,Los Angeles,Silver,36
C00926,Thomas Martin,Male,2019-11-10,Houston,Silver,41
C00927,Andrew Jones,Male,2019-10-29,Chicago,Silver,39
C00928,Melissa Jackson,Female,2022-01-27,Chicago,Gold,56
C00929,Anthony Williams,Male,2021-05-07,Chicago,Bronze,24
C00930,Jessica Miller,Female,2020-01-09,Los Angeles,Bronze,63
C00931,Deborah Anderson,Female,2019-08-21,Houston,Platinum,37
C00932,Charles Johnson,Other,2020-09-19,Houston,Silver,26
C00933,Andrew Taylor,Male,2021-02-23,Los Angeles,Gold,41
C00934,Jennifer Martin,Female,2019-12-31,Houston,Platinum,44
C00935,Susan Lopez,Female,2023-04-15,Phoenix,Gold,35
C00936,Richard Thomas,Male,2023-10-26,Los Angeles,Bronze,49
C00937,Dorothy Thomas,Female,2019-08-21,Phoenix,Bronze,53
C00938,James Garcia,Male,2021-04-23,Houston,Bronze,54
C00939,Dorothy Moore,Female,2019-01-28,Los Angeles,Gold,50
C00940,Thomas Thompson,Male,2020-11-15,Phoenix,Bronze,25
C00941,John Jones,Male,2023-07-16,Los Angeles,Bronze,35
C00942,Joseph Miller,Male,2019-06-10,Los Angeles,Silver,52
C00943,Matthew Anderson,Male,2021-12-15,New York,Silver,23
C00944,George Wilson,Male,2020-02-20,Phoenix,Silver,38
C00945,Karen Martinez,Female,2019-02-02,New York,Gold,29
C00946,Amanda Brown,Other,2023-07-28,Chicago,Silver,64
C00947,Deborah Thompson,Female,2021-03-10,Houston,Gold,31
C00948,Anthony Jones,Male,2021-04-15,Houston,Bronze,46
C00949,Emily Williams,Female,2022-09-10,Los Angeles,Bronze,49
C00950,Steven Garcia,Male,2020-07-01,Los Angeles,Bronze,59
C00951,Anthony Lopez,Male,2020-05-21,Chicago,Gold,30
C00952,Anthony Brown,Male,2022-08-17,New York,Bronze,64
C00953,Anthony Thomas,Male,2019-02-06,Phoenix,Silver,19
C00954,Jennifer Martinez,Female,2019-05-16,New York,Bronze,27
C00955,Michael Thompson,Male,2019-01-30,Phoenix,Platinum,65
C00956,Emily White,Female,2019-09-21,Chicago,Bronze,46
C00957,John Thompson,Male,2023-01-27,Los Angeles,Bronze,62
C00958,Patricia Brown,Female,2020-01-18,Chicago,Bronze,52
C00959,Joseph Smith,Male,2022-07-14,Chicago,Bronze,32
C00960,Joseph Thomas,Male,2022-01-02,Houston,Silver,61
C00961,Charles Taylor,Male,2019-12-09,New York,Bronze,22
C00962,Robert Johnson,Male,2022-01-25,Phoenix,Platinum,56
C00963,David Hernandez,Male,2023-07-07,Los Angeles,Bronze,27
C00964,Linda Martinez,Female,2021-06-10,Chicago,Bronze,49
C00965,Barbara Jones,Female,2019-08-26,Chicago,Gold,38
C00966,Michael White,Male,2023-01-26,Los Angeles,Gold,45
C00967,David Thomas,Male,2021-09-30,Chicago,Platinum,40
C00968,Mark Lopez,Male,2023-02-04,Chicago,Silver,58
C00969,Andrew Martin,Male,2021-02-03,Chicago,Bronze,52
C00970,Anthony Williams,Male,2023-07-24,Phoenix,Gold,55
C00971,Karen Taylor,Female,2020-11-12,Houston,Gold,18
C00972,Nancy Jones,Other,2019-02-23,Los Angeles,Bronze,25
C00973,Barbara Wilson,Female,2022-01-26,New York,Gold,47
C00974,Sandra Davis,Female,2023-09-10,Los Angeles,Platinum,31
C00975,William Thomas,Male,2020-03-04,Los Angeles,Bronze,64
C00976,Linda White,Female,2022-08-12,New York,Bronze,22
C00977,Betty Jones,Female,2020-05-06,Houston,Bronze,23
C00978,Mark Jones,Male,2023-11-04,Los Angeles,Gold,29
C00979,Lisa Martin,Female,2023-06-27,Houston,Silver,44
C00980,William Johnson,Male,2019-02-11,Chicago,Bronze,59
C00981,Mary Thomas,Female,2020-06-23,New York,Silver,45
C00982,Dorothy Wilson,Female,2021-03-12,Houston,Platinum,63
C00983,Robert Jackson,Male,2020-05-02,Los Angeles,Bronze,42
C00984,Karen Thomas,Female,2022-05-29,Los Angeles,Silver,29
C00985,Ashley Martin,Female,2019-08-28,Phoenix,Gold,38
C00986,Betty Hernandez,Female,2020-05-27,Houston,Bronze,30
C00987,Daniel Smith,Male,2019-08-30,Chicago,Bronze,33
C00988,George Smith,Male,2019-11-27,Chicago,Bronze,37
C00989,Jennifer White,Female,2019-04-11,Los Angeles,Bronze,54
C00990,Nancy Williams,Female,2023-02-12,New York,Bronze,37
C00991,Margaret Miller,Other,2021-05-27,New York,Platinum,38
C00992,Linda Anderson,Female,2020-02-07,Houston,Gold,44
C00993,Anthony Martin,Male,2020-04-11,Phoenix,Bronze,55
C00994,Robert Williams,Male,2020-04-15,New York,Silver,63
C00995,Susan Jackson,Female,2020-03-13,Los Angeles,Gold,51
C00996,Barbara Anderson,Female,2021-11-26,Phoenix,Silver,36
C00997,Margaret Davis,Female,2022-08-31,Chicago,Bronze,31
C00998,Emily Brown,Female,2020-04-18,Phoenix,Silver,18
C00999,Jennifer Martin,Female,2021-08-19,Los Angeles,Silver,24
C01000,Thomas White,Male,2021-07-07,Houston,Bronze,41
C01001,Donald Martinez,Male,2020-07-10,Chicago,Gold,48
C01002,Barbara Brown,Female,2022-10-05,Chicago,Silver,54
C01003,George Jones,Male,2021-06-09,Houston,Silver,46
C01004,Mark Jackson,Male,2021-09-01,Chicago,Bronze,46
C01005,Patricia Davis,Female,2019-05-13,Chicago,Silver,62
C01006,David White,Male,2019-11-24,Phoenix,Bronze,43
C01007,Matthew Moore,Male,2022-12-07,New York,Silver,47
C01008,Susan Brown,Female,2022-12-15,Phoenix,Bronze,43
C01009,Daniel Lopez,Male,2021-10-18,Houston,Bronze,49
C01010,Ashley Johnson,Female,2023-01-19,Los Angeles,Bronze,52
C01011,Nancy White,Female,2020-03-28,Los Angeles,Silver,20
C01012,Betty Hernandez,Female,2019-07-13,Phoenix,Platinum,48
C01013,Mark Martinez,Male,2019-03-13,Los Angeles,Platinum,34
C01014,Robert Wilson,Male,2019-08-04,Los Angeles,Bronze,63
C01015,Sarah Garcia,Female,2023-06-19,Houston,Bronze,21
C01016,Lisa Garcia,Female,2022-08-24,New York,Bronze,30
C01017,Susan Hernandez,Female,2023-02-05,Chicago,Silver,40
C01018,George Miller,Male,2019-01-31,Phoenix,Silver,22
C01019,Nancy Smith,Female,2021-10-02,Phoenix,Silver,27
C01020,Linda Hernandez,Female,2023-04-01,Houston,Gold,34
C01021,Barbara Moore,Female,2022-10-31,Phoenix,Platinum,58
C01022,Richard Hernandez,Male,2020-11-10,Phoenix,Gold,62
C01023,Jessica Miller,Female,2022-03-19,Phoenix,Bronze,61
C01024,Mary Wilson,Female,2022-02-24,Phoenix,Gold,37
C01025,Ashley Hernandez,Female,2020-01-23,Phoenix,Silver,44
C01026,Daniel Brown,Male,2023-08-13,Chicago,Silver,29
C01027,David Thompson,Male,2020-07-03,Houston,Silver,45
C01028,George Brown,Male,2022-09-21,Houston,Silver,23
C01029,Mark Brown,Male,2019-02-21,New York,Silver,49
C01030,Dorothy White,Female,2019-11-06,Phoenix,Silver,20
C01031,Ashley Thompson,Female,2020-10-20,Chicago,Bronze,42
C01032,Matthew Moore,Male,2022-12-29,New York,Platinum,44
C01033,Paul Wilson,Male,2022-03-09,Houston,Gold,35
C01034,James Hernandez,Male,2022-07-12,Chicago,Silver,20
C01035,Paul Lopez,Male,2022-03-09,New York,Gold,38
C01036,Joseph Thompson,Male,2023-11-13,Chicago,Platinum,43
C01037,Melissa Hernandez,Female,2022-05-06,Los Angeles,Gold,26
C01038,Mary Jackson,Other,2020-06-23,Houston,Silver,28
C01039,Kenneth Thomas,Male,2020-01-28,Houston,Silver,58
C01040,Jessica Williams,Female,2020-05-09,Chicago,Platinum,23
C01041,Andrew Williams,Male,2020-04-20,New York,Bronze,54
C01042,Matthew Garcia,Male,2020-02-10,Houston,Platinum,33
C01043,Anthony Martinez,Male,2023-07-22,Los Angeles,Gold,60
C01044,Kenneth Brown,Male,2020-03-22,New York,Silver,25
C01045,Lisa Martinez,Female,2020-01-17,Houston,Bronze,29
C01046,Richard Thomas,Male,2022-01-27,New York,Platinum,24
C01047,Jennifer Miller,Female,2022-07-09,Houston,Bronze,61
C01048,Donald Garcia,Male,2021-09-01,Houston,Silver,29
C01049,George Johnson,Male,2020-07-09,Chicago,Silver,25
C01050,Melissa Thompson,Other,2023-02-12,Chicago,Platinum,18
C01051,Jessica Lopez,Female,2021-03-01,Los Angeles,Platinum,19
C01052,Richard Taylor,Male,2023-05-09,Phoenix,Gold,25
C01053,William Martinez,Male,2020-03-06,Los Angeles,Bronze,35
C01054,Andrew Wilson,Male,2019-10-13,Houston,Bronze,47
C01055,Thomas Garcia,Male,2022-05-27,Houston,Platinum,30
C01056,Melissa Wilson,Female,2019-11-16,Chicago,Silver,28
C01057,Ashley Hernandez,Female,2023-02-24,Los Angeles,Silver,56
C01058,Sandra Miller,Female,2019-12-01,Chicago,Silver,54
C01059,John Jackson,Male,2019-07-19,Chicago,Silver,34
C01060,James Brown,Male,2023-07-07,Phoenix,Bronze,29
C01061,Robert Miller,Male,2020-07-31,Chicago,Bronze,60
C01062,Daniel Smith,Male,2021-09-03,Chicago,Bronze,63
C01063,Joseph Thompson,Male,2023-10-30,Chicago,Gold,22
C01064,Michael Thompson,Male,2020-10-21,Houston,Silver,35
C01065,Sandra Hernandez,Female,2019-08-21,Phoenix,Silver,38
C01066,Steven Johnson,Male,2019-06-04,Chicago,Gold,35
C01067,Daniel White,Male,2022-11-07,Houston,Bronze,42
C01068,Melissa Smith,Female,2021-06-04,Los Angeles,Bronze,47
C01069,Andrew Jackson,Male,2022-06-05,Chicago,Bronze,20
C01070,Sandra Wilson,Female,2019-08-04,Chicago,Silver,35
C01071,Nancy Martin,Female,2022-05-28,Chicago,Bronze,57
C01072,Michael Taylor,Male,2022-11-13,New York,Silver,57
C01073,William Brown,Male,2019-05-29,New York,Gold,38
C01074,Matthew Thompson,Male,2019-10-01,Houston,Bronze,18
C01075,Charles Williams,Male,2019-05-14,New York,Bronze,34
C01076,Susan Jones,Female,2022-03-25,Chicago,Bronze,55
C01077,Kenneth Hernandez,Male,2021-09-19,Houston,Gold,58
C01078,Melissa Martin,Female,2023-06-10,Houston,Silver,60
C01079,Nancy Davis,Other,2021-09-27,Houston,Gold,23
C01080,Karen Miller,Female,2019-09-15,Chicago,Bronze,62
C01081,James Miller,Male,2023-03-17,New York,Bronze,47
C01082,Kenneth Jackson,Male,2019-11-21,Houston,Bronze,50
C01083,Barbara Jackson,Female,2021-08-26,Chicago,Gold,24
C01084,Donald Lopez,Male,2022-02-03,Los Angeles,Bronze,50
C01085,Sandra Garcia,Female,2020-08-06,Los Angeles,Bronze,61
C01086,Barbara Moore,Female,2023-11-29,Chicago,Silver,24
C01087,James Martin,Male,2022-12-02,New York,Bronze,60
C01088,Andrew Williams,Male,2021-04-05,Phoenix,Bronze,40
C01089,Paul Anderson,Male,2022-05-18,Houston,Silver,21
C01090,Anthony Hernandez,Male,2019-10-31,Houston,Bronze,30
C01091,Paul Lopez,Male,2020-07-02,Chicago,Silver,49
C01092,Michael Davis,Male,2019-06-04,Phoenix,Silver,25
C01093,Jennifer Thompson,Female,2023-11-23,New York,Bronze,24
C01094,Michael Davis,Male,2022-06-10,Chicago,Bronze,64
C01095,Matthew Wilson,Male,2020-06-15,Chicago,Gold,63
C01096,Paul Lopez,Male,2019-01-10,Phoenix,Bronze,48
C01097,Jennifer Garcia,Female,2021-01-11,Chicago,Bronze,29
C01098,Emily Hernandez,Female,2020-03-16,Chicago,Platinum,39
C01099,David Smith,Male,2021-03-30,New York,Gold,56
C01100,Karen Martin,Female,2023-12-17,Chicago,Bronze,25
C01101,Lisa Davis,Female,2023-10-29,New York,Silver,51
C01102,Michael Wilson,Male,2020-03-31,Phoenix,Gold,65
C01103,Thomas Martin,Male,2021-12-25,Chicago,Platinum,34
C01104,Daniel Jackson,Male,2021-12-31,Chicago,Bronze,60
C01105,James Jones,Male,2021-04-18,Phoenix,Silver,44
C01106,Mary Davis,Female,2020-03-16,Los Angeles,Bronze,54
C01107,Anthony Brown,Male,2019-10-05,Houston,Bronze,35
C01108,Dorothy Garcia,Female,2022-10-27,Phoenix,Platinum,34
C01109,Sarah Wilson,Female,2022-04-29,Chicago,Silver,30
C01110,Linda Hernandez,Female,2021-12-02,New York,Gold,47
C01111,Mary Martin,Female,2021-12-14,Phoenix,Bronze,61
C01112,Charles Lopez,Male,2020-04-11,Los Angeles,Silver,53
C01113,Charles Smith,Male,2021-06-14,Los Angeles,Bronze,47
C01114,Charles Smith,Male,2020-01-19,New York,Bronze,45
C01115,Barbara Taylor,Female,2019-01-02,Chicago,Bronze,36
C01116,Jennifer Martinez,Female,2023-10-09,Phoenix,Bronze,27
C01117,John Martin,Male,2019-09-08,Los Angeles,Bronze,40
C01118,Linda Martinez,Female,2022-04-15,Los Angeles,Silver,37
C01119,Daniel White,Male,2023-10-18,Phoenix,Silver,26
C01120,Charles Wilson,Male,2022-07-17,Los Angeles,Silver,23
C01121,Margaret Hernandez,Female,2022-12-03,Chicago,Silver,24
C01122,Betty Moore,Female,2021-08-31,Los Angeles,Silver,40
C01123,Andrew Smith,Male,2022-06-28,Houston,Silver,44
C01124,Melissa Jackson,Female,2021-07-28,New York,Gold,41
C01125,Patricia Thomas,Female,2023-10-24,Los Angeles,Gold,26
C01126,Dorothy Moore,Female,2022-12-08,Houston,Gold,21
C01127,Michael Wilson,Male,2019-11-29,New York,Bronze,54
C01128,Melissa Jackson,Female,2019-07-09,Houston,Bronze,65
C01129,Emily Jones,Female,2023-05-23,New York,Bronze,32
C01130,James Martin,Male,2021-08-23,Los Angeles,Gold,57
C01131,Michael Jackson,Male,2019-01-01,Los Angeles,Bronze,24
C01132,Paul Moore,Male,2023-01-11,Los Angeles,Bronze,43
C01133,Susan Davis,Female,2021-07-20,New York,Silver,52
C01134,Deborah Brown,Female,2022-09-26,Chicago,Gold,45
C01135,Karen Garcia,Female,2020-07-28,Los Angeles,Bronze,50
C01136,Michael White,Male,2023-02-01,Phoenix,Bronze,49
C01137,Linda Moore,Female,2022-04-30,Chicago,Bronze,44
C01138,Kenneth Thomas,Male,2021-05-30,Houston,Silver,18
C01139,Matthew Jones,Male,2022-10-12,Phoenix,Bronze,47
C01140,Paul Miller,Male,2020-05-06,Houston,Bronze,40
C01141,William Taylor,Male,2019-07-15,Phoenix,Bronze,59
C01142,Charles Thomas,Male,2020-03-11,Phoenix,Bronze,22
C01143,David White,Male,2023-01-05,Houston,Silver,63
C01144,Nancy White,Female,2023-06-21,Phoenix,Bronze,55
C01145,Mary Garcia,Female,2022-06-08,Chicago,Bronze,32
C01146,Emily Anderson,Female,2023-04-01,New York,Platinum,32
C01147,Anthony Hernandez,Male,2020-06-24,Los Angeles,Gold,22
C01148,Jennifer Moore,Female,2019-12-22,New York,Bronze,41
C01149,Nancy Brown,Female,2019-04-02,Phoenix,Platinum,62
C01150,Richard Martinez,Male,2023-11-18,Houston,Silver,49
C01151,Susan Hernandez,Female,2020-12-01,Houston,Bronze,51
C01152,Michael Miller,Male,2019-03-17,Los Angeles,Silver,20
C01153,Melissa Thompson,Female,2022-01-22,Los Angeles,Gold,22
C01154,Richard White,Male,2023-06-29,Chicago,Silver,48
C01155,Robert Moore,Male,2023-10-02,Phoenix,Gold,45
C01156,Dorothy Wilson,Female,2023-11-04,Houston,Bronze,24
C01157,Daniel Smith,Male,2019-06-09,New York,Silver,32
C01158,Betty Williams,Female,2021-02-20,Chicago,Bronze,28
C01159,Paul Lopez,Male,2023-11-23,Chicago,Bronze,50
C01160,Michael White,Male,2019-06-25,Chicago,Silver,48
C01161,Sarah Miller,Female,2019-04-11,Chicago,Bronze,39
C01162,Daniel Johnson,Male,2023-08-27,New York,Gold,33
C01163,John Taylor,Male,2023-10-18,Houston,Platinum,22
C01164,Emily Jones,Female,2019-09-08,Houston,Gold,35
C01165,Matthew Hernandez,Male,2023-03-23,New York,Silver,48
C01166,Patricia Smith,Female,2020-12-08,Chicago,Bronze,30
C01167,Mary Thompson,Female,2022-03-24,Phoenix,Silver,48
C01168,Mark Hernandez,Male,2022-03-18,New York,Silver,53
C01169,Matthew Taylor,Male,2020-01-02,Los Angeles,Gold,30
C01170,Robert White,Male,2019-06-29,Chicago,Bronze,18
C01171,James Davis,Male,2023-07-24,Los Angeles,Silver,21
C01172,John Anderson,Male,2022-09-24,New York,Bronze,40
C01173,Barbara Lopez,Female,2021-01-28,Phoenix,Platinum,43
C01174,Amanda Miller,Female,2019-08-27,Houston,Bronze,49
C01175,Lisa Taylor,Female,2020-11-15,Chicago,Silver,53
C01176,Sarah Anderson,Female,2021-01-28,Chicago,Silver,62
C01177,Mark Lopez,Male,2019-06-17,Phoenix,Bronze,49
C01178,Paul Davis,Male,2020-03-02,Chicago,Gold,37
C01179,William Johnson,Male,2022-03-02,Phoenix,Gold,33
C01180,Mary Martin,Female,2022-11-10,Houston,Platinum,20
C01181,Robert Johnson,Male,2022-04-08,Chicago,Bronze,35
C01182,Anthony Moore,Male,2019-02-28,Phoenix,Gold,20
C01183,Andrew Johnson,Male,2020-07-26,Los Angeles,Silver,60
C01184,George Anderson,Male,2021-12-16,Chicago,Platinum,34
C01185,George Hernandez,Male,2019-03-26,Phoenix,Bronze,45
C01186,Lisa Thompson,Female,2023-09-16,New York,Bronze,47
C01187,Sarah Garcia,Female,2023-11-01,Houston,Gold,42
C01188,Mary Martinez,Female,2021-01-10,Houston,Bronze,61
C01189,Charles Anderson,Male,2021-02-15,Chicago,Gold,54
C01190,Thomas Lopez,Male,2021-05-02,Houston,Bronze,18
C01191,David Moore,Male,2021-09-24,New York,Gold,47
C01192,Matthew Martin,Male,2022-12-20,New York,Bronze,58
C01193,Robert Martinez,Male,2019-07-02,Phoenix,Silver,57
C01194,Thomas Martinez,Male,2019-07-18,Phoenix,Silver,34
C01195,George Johnson,Male,2020-06-26,Houston,Bronze,32
C01196,Ashley White,Female,2020-07-26,New York,Silver,38
C01197,Sarah Martinez,Female,2020-12-09,New York,Bronze,19
C01198,Betty Brown,Female,2019-05-19,Chicago,Silver,22
C01199,Richard Anderson,Male,2023-05-07,Phoenix,Bronze,54
C01200,Sandra Wilson,Female,2022-07-16,Chicago,Bronze,27
C01201,Mark Taylor,Male,2022-01-24,New York,Bronze,48
C01202,Lisa Jones,Female,2020-05-13,Chicago,Bronze,55
C01203,Paul Jackson,Male,2020-10-19,New York,Gold,55
C01204,Patricia Jones,Female,2022-03-23,Chicago,Gold,42
C01205,Melissa Thompson,Female,2020-11-28,New York,Silver,64
C01206,Dorothy Johnson,Female,2020-01-12,Houston,Gold,56
C01207,Sarah Miller,Female,2023-06-05,Houston,Silver,54
C01208,Betty Davis,Female,2021-10-18,Chicago,Bronze,47
C01209,Ashley Hernandez,Female,2019-12-25,Chicago,Silver,41
C01210,Matthew Martin,Male,2023-04-20,New York,Bronze,56
C01211,William Thompson,Male,2022-07-25,Los Angeles,Bronze,33
C01212,Lisa Anderson,Female,2020-03-05,Houston,Silver,38
C01213,William White,Male,2022-08-01,New York,Silver,49
C01214,Linda Hernandez,Female,2022-11-11,Los Angeles,Bronze,34
C01215,Barbara Johnson,Female,2022-12-30,Phoenix,Gold,45
C01216,Dorothy Thomas,Female,2019-08-15,New York,Bronze,45
C01217,Charles Brown,Male,2023-09-27,Chicago,Bronze,39
C01218,Patricia Williams,Female,2019-12-01,Chicago,Platinum,65
C01219,Sandra Wilson,Female,2022-06-24,Chicago,Silver,48
C01220,Mary White,Female,2023-05-02,Los Angeles,Bronze,55
C01221,Ashley Garcia,Female,2022-11-10,Chicago,Bronze,50
C01222,Steven Anderson,Male,2019-10-29,Phoenix,Bronze,21
C01223,Mark Wilson,Male,2023-06-20,Phoenix,Silver,38
C01224,John Miller,Male,2020-07-08,Houston,Platinum,45
C01225,Charles Garcia,Male,2021-09-03,Phoenix,Bronze,25
C01226,David Wilson,Male,2022-09-25,Chicago,Bronze,34
C01227,Barbara Brown,Female,2020-12-20,Phoenix,Silver,31
C01228,Patricia Thompson,Female,2020-06-08,Phoenix,Bronze,52
C01229,Charles White,Male,2019-03-22,Los Angeles,Bronze,45
C01230,Linda Brown,Female,2022-11-11,Houston,Bronze,46
C01231,Thomas Brown,Male,2019-09-27,Houston,Gold,40
C01232,Nancy Garcia,Female,2020-11-22,New York,Gold,50
C01233,Robert Anderson,Male,2023-05-13,Chicago,Silver,20
C01234,Andrew Johnson,Male,2023-06-08,Houston,Bronze,58
C01235,Joseph Miller,Male,2023-12-27,New York,Bronze,34
C01236,Charles Jones,Male,2020-08-04,Houston,Gold,30
C01237,Jennifer Martin,Female,2020-10-27,New York,Bronze,53
C01238,Thomas Lopez,Male,2020-07-07,Phoenix,Bronze,42
C01239,David Wilson,Male,2021-12-19,Phoenix,Silver,32
C01240,Margaret Lopez,Female,2023-03-04,Chicago,Gold,40
C01241,Charles Hernandez,Male,2019-10-27,Phoenix,Bronze,46
C01242,Donald Anderson,Male,2022-08-13,Chicago,Bronze,60
C01243,Steven Martin,Male,2022-05-21,New York,Gold,56
C01244,Dorothy Miller,Female,2019-03-31,Houston,Bronze,44
C01245,Nancy Hernandez,Female,2021-10-01,New York,Bronze,43
C01246,Thomas Martin,Male,2021-03-20,Houston,Platinum,64
C01247,Mark Davis,Male,2019-05-22,Los Angeles,Bronze,54
C01248,Deborah Lopez,Female,2019-12-09,Los Angeles,Platinum,39
C01249,Mary Thomas,Female,2019-03-03,Los Angeles,Platinum,23
C01250,Patricia Jackson,Female,2023-09-14,Chicago,Bronze,31
C01251,Margaret Davis,Female,2020-05-02,Chicago,Gold,36
C01252,Amanda Davis,Female,2021-10-26,Los Angeles,Silver,18
C01253,Margaret Martin,Female,2023-06-24,New York,Bronze,20
